#tic_id,n_sectors,n_outbursts,n_flares,ampl_max,ampl_mean,fwhm_max,fwhm_mean,bol_energy_max,bol_energy_mean,M_CME_max,M_CME_mean,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm,duplicates
219150432,1,1,1,0.06095479411515125,0.06095479411515125,0.002948825839154841,0.002948825839154841,3.564883651298691e+32,3.564883651298691e+32,4.602128123499931e+19,4.602128123499931e+19,12.3188,3339.0,0.279435,4.94921,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
219166792,1,2,3,0.3852653985401104,0.1659750670976896,0.011090472217057334,0.006316943434151155,nan,nan,nan,nan,12.469,nan,nan,nan,nan,0.652489,nan,0.652489,nan,nan,0,0,0,0
219176544,1,7,11,0.08781974790448621,0.039235366092306115,0.07899376870582402,0.017621602587463807,2.6629254439620145e+33,1.21103770447584e+33,1.9229570781117166e+20,9.607574442241837e+19,11.5423,3320.0,0.397791,4.82869,M0-M4,nan,nan,nan,-1.2201414882743924,39.53064000700441,0,0,0,0
219212899,1,3,3,0.021106236970698713,0.013945005609673078,0.005251841027228717,0.004190633174850935,1.0252061669619248e+34,6.751456956964216e+33,5.051248366113321e+20,3.2104853600682266e+20,10.6453,5217.0,0.828901,4.55045,FGK,nan,3.97362,3.97362,nan,nan,0,0,0,0
219325965,1,1,1,0.005045091605767242,0.005045091605767242,0.0031268007910867654,0.0031268007910867654,4.594569419021525e+33,4.594569419021525e+33,2.192484331305712e+20,2.192484331305712e+20,9.2399,5214.0,1.25812,4.18801,FGK,nan,nan,nan,nan,nan,0,0,0,0
219326123,1,1,2,0.008816980982337692,0.00589581317158804,0.009648004320708016,0.006661922321649804,nan,nan,nan,nan,7.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
219328784,1,1,1,0.011172375010208346,0.011172375010208346,0.006758517388443356,0.006758517388443356,8.020086569643574e+33,8.020086569643574e+33,3.000183913137449e+20,3.000183913137449e+20,10.7543,4539.0,0.983236,4.30401,FGK,1.957467,nan,1.957467,nan,nan,0,0,0,0
219339932,1,1,1,0.03445958705120333,0.03445958705120333,0.002244481903906027,0.002244481903906027,7.651047385351729e+32,7.651047385351729e+32,8.865702681063984e+19,8.865702681063984e+19,11.0673,3635.0,0.522122,4.7181,M0-M4,3.250794,nan,3.250794,nan,nan,0,0,0,0
219993473,1,9,11,0.22105735617313135,0.0665591223922462,0.01174280609218429,0.00421963722955671,3.392534593309762e+33,7.269844705959563e+32,1.4788556355217998e+20,6.762171867095548e+19,12.2209,3132.0,0.402548,4.82432,M4-M10,0.694826,nan,0.694826,-0.8877687016706042,28.36684359987848,0,0,0,0
219998026,1,11,12,0.007016411602691593,0.0036850323549995514,0.049522796294918583,0.01558744965478121,1.6801322142686035e+34,8.408087565410593e+33,7.917632196838447e+20,3.695515954243053e+20,8.0471,5551.0,0.920397,4.50134,FGK,2.395322,2.24366,2.395322,-1.215932306767427,40.46667579631679,0,0,1,0
220018894,1,4,6,0.1808558351366908,0.07083541017443701,0.015036257175209386,0.005705863652051356,6.300195400807348e+33,1.9893181302485896e+33,3.3899666913755844e+20,1.2586802426278445e+20,12.6444,3231.0,0.517868,4.7218,M0-M4,1.358541,nan,1.358541,-0.7501678713377102,24.008166383917725,0,0,0,0
220391763,1,5,5,0.09620102566244867,0.05337051722206321,0.0030695920292191452,0.0018342957322270345,1.2731620205264338e+32,8.90284080838616e+31,2.9613250356088685e+19,1.9283827862244426e+19,11.6309,3155.0,0.259946,4.97323,M4-M10,0.586059,nan,0.586059,-1.9470973159480232,61.15205807165096,0,0,0,0
220398321,1,1,1,0.008124248586481923,0.008124248586481923,0.004880644810228248,0.004880644810228248,1.2272142114255726e+34,1.2272142114255726e+34,5.373314914039734e+20,5.373314914039734e+20,10.3219,5642.09,1.22709,4.26032,FGK,2.6194800000000003,nan,2.6194800000000003,nan,nan,0,0,0,0
220407530,1,6,9,1.1389885145172507,0.5239059585157003,0.014293223344724538,0.005951838630345668,1.5478764892376863e+34,4.302542713761492e+33,5.351533992154218e+20,2.0970104132702876e+20,14.0583,3277.0,0.314851,4.90966,M0-M4,nan,nan,nan,-0.726149995019439,23.466156638618084,0,0,0,0
220408233,1,1,1,0.012359119047913137,0.012359119047913137,0.0035044236561297386,0.0035044236561297386,4.552961198792475e+32,4.552961198792475e+32,5.9894281977560105e+19,5.9894281977560105e+19,11.0613,3568.0,0.589097,4.66045,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
220411388,2,8,8,0.0652941321334416,0.05493332243540078,0.012381827671049957,0.00692408805691624,nan,nan,nan,nan,13.5694,nan,nan,nan,nan,3.1662295,nan,3.1662295,nan,nan,0,0,0,0
220417260,1,2,2,0.04049713371568704,0.03837370899045892,0.005670832479981534,0.0048288026576733655,1.4341218057216057e+33,1.2746431670983185e+33,1.3084814765210794e+20,1.2522006312234215e+20,13.0468,3474.0,0.487008,4.7488,M0-M4,3.792593,nan,3.792593,nan,nan,0,0,0,0
220429097,2,3,3,0.3021193081336793,0.17362162569876852,0.009741782681665704,0.005895909055812827,1.119801096257507e+32,9.697819288670555e+31,2.9703366817832366e+19,2.2681582753047847e+19,14.0127,2809.0,0.123994,5.249,M4-M10,0.496034,nan,0.496034,nan,nan,0,0,0,0
220432563,2,20,29,0.9351145444268761,0.0891672311697938,0.02963616105345722,0.008197003231027932,7.289379111939334e+33,1.0716059926528328e+33,3.6140207090395185e+20,8.476138731279376e+19,11.3002,3387.0,0.372606,4.85219,M0-M4,1.7040225,nan,1.7040225,-0.7859559195634309,25.158578677518573,0,0,0,0
220433363,1,25,40,0.350311435678532,0.04537735388527062,0.038749273768326015,0.005517071964342879,2.564003092402181e+33,5.12541422894233e+32,1.491048143373798e+20,4.996771420908732e+19,8.7057,3410.0,0.427535,4.80163,M0-M4,0.855925,0.84868,0.855925,-0.8501696177214049,27.40631804548498,0,0,0,220433364
220433364,1,28,41,0.7507202927636174,0.09527202501665887,0.06046746290413319,0.0070744511834804034,6.097372926623699e+33,6.708924433016047e+32,3.17610369495326e+20,5.9480428060954984e+19,9.42788,3268.0,0.351215,4.87276,M0-M4,0.855925,nan,0.855925,-0.9638078344596123,31.232578763358486,0,0,0,220433363
220436250,1,1,1,0.028048693111523974,0.028048693111523974,0.010683537273575908,0.010683537273575908,3.427845359598743e+33,3.427845359598743e+33,3.323970065167106e+20,3.323970065167106e+20,12.7553,3508.0,0.626156,4.62927,M0-M4,4.551111,nan,4.551111,nan,nan,0,0,0,0
220457102,1,1,1,0.010353233927776965,0.010353233927776965,0.004764226565452977,0.004764226565452977,1.808786590510667e+34,1.808786590510667e+34,5.503940193690418e+20,5.503940193690418e+20,10.1832,5636.49,1.29947,4.21053,FGK,2.600635,nan,2.600635,nan,nan,0,0,0,0
220460948,1,1,1,0.006688797752513633,0.006688797752513633,0.009081160446565163,0.009081160446565163,4.0133252639330857e+34,4.0133252639330857e+34,1.1195197388809584e+21,1.1195197388809584e+21,9.6268,6366.73,1.43164,4.23021,FGK,nan,nan,nan,nan,nan,0,0,0,0
220473037,1,1,1,0.0033057349584351336,0.0033057349584351336,0.0033762852933548995,0.0033762852933548995,7.669345996412426e+33,7.669345996412426e+33,4.048470615468119e+20,4.048470615468119e+20,8.6222,6584.0,1.37899,4.29566,FGK,0.962244,nan,0.962244,nan,nan,0,0,0,0
220473309,1,12,18,0.13795084636486987,0.015421148408394406,0.03060682296323202,0.01148382563713048,6.30277897016415e+34,7.154793796016413e+33,1.1763188064298533e+21,2.3338274026809157e+20,8.4597,3884.0,0.928132,4.281,M0-M4,nan,8.61846,8.61846,-0.6599329129018074,21.519498349471903,0,0,1,0
220474209,1,1,1,0.007794664141992551,0.007794664141992551,0.009475058452586966,0.009475058452586966,2.3373405405712237e+34,2.3373405405712237e+34,7.143812904666218e+20,7.143812904666218e+20,10.2897,5843.0,1.1589,nan,FGK,0.490149,45.4959,0.490149,nan,nan,0,0,0,0
220476782,1,1,1,0.0038324067348413753,0.0038324067348413753,0.008454994271183345,0.008454994271183345,5.1112294194665335e+35,5.1112294194665335e+35,4.729201232773177e+21,4.729201232773177e+21,8.5033,4904.0,10.9204,nan,FGK,0.142292,nan,0.142292,nan,nan,0,0,0,0
220481179,1,1,1,0.8359508728800791,0.8359508728800791,0.0014221792565063968,0.0014221792565063968,1.16983271060901e+33,1.16983271060901e+33,1.141786389263008e+20,1.141786389263008e+20,13.621,3185.0,0.253379,4.98179,M4-M10,1.65495,nan,1.65495,nan,nan,0,0,0,0
220512758,1,5,6,0.7072111811428186,0.21530099366473623,0.014604326527414651,0.004429332849230726,4.006777610235281e+32,1.9782980496043404e+32,4.6760686040789615e+19,3.1217445128194437e+19,13.1005,3098.0,0.179199,5.1044,M4-M10,nan,nan,nan,-1.2223091489984954,38.45400633379882,0,0,0,0
220513299,2,2,2,0.08497417807064495,0.08259256840665721,0.005767663294107005,0.005094498015416335,2.2859847593287517e+33,2.0046292028946296e+33,2.1990492066604945e+20,1.946937003350864e+20,13.139,3173.0,0.519877,4.72005,M4-M10,1.07085,nan,1.07085,nan,nan,0,0,0,0
220522527,2,5,5,0.37281921568339693,0.1589607249391361,0.014661240902949152,0.005331001028775837,1.7694529801948102e+33,8.604009287282764e+32,1.1059794223125722e+20,7.303180966059695e+19,13.5412,3222.0,0.285583,4.942,M0-M4,0.963198,nan,0.963198,-0.6630598210933909,20.434816950618423,0,0,0,0
220523369,2,21,25,1.0610967025850826,0.11645344212723074,0.05284683452753756,0.008471912929523541,3.811350435369424e+34,3.286231285767114e+33,9.686182526656554e+20,1.4398300650196119e+20,11.9752,3276.0,0.456772,4.7755,M0-M4,1.291095,nan,1.291095,-0.7112396069229483,22.79912705737121,0,0,0,0
220526731,1,1,1,0.006565227839103853,0.006565227839103853,0.0021604196493264635,0.0021604196493264635,4.78684243593273e+31,4.78684243593273e+31,1.5676260280617683e+19,1.5676260280617683e+19,9.15095,3455.0,0.37591,4.84907,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
220536421,2,31,45,0.15498661990263596,0.010955395910273348,0.07402586587622467,0.01227764554957063,4.557127462732706e+34,7.986175510719687e+33,8.431349327554764e+20,2.958346982379123e+20,7.969,4965.0,0.969053,4.37919,FGK,2.528395,2.51143,2.528395,-1.004349633583654,33.37689186475923,0,0,1,0
220538891,2,3,3,0.01664721679722799,0.011882454176580638,0.007769624999433724,0.00500925672745257,6.132469953126651e+33,4.5005868238853226e+33,4.568090954881958e+20,2.984770835982622e+20,10.4753,4917.0,0.763018,4.58148,FGK,3.827478,7.52672,3.827478,nan,nan,0,0,0,0
220539110,2,23,30,0.37276445730110264,0.05531476310473704,0.030510319113753664,0.005675747901780701,2.2957164709991994e+34,2.533488105894179e+33,4.182851480869337e+20,1.2206179001799149e+20,10.0339,3538.0,0.684119,4.58215,M0-M4,0.7735785,0.773311,0.7735785,-0.7609373122200036,24.53715356411445,0,0,0,0
220556639,2,31,43,0.4192720941093866,0.08338181837708689,0.06262957932050958,0.00879935504556878,2.3717390928033754e+34,2.761159486130733e+33,7.907557850739421e+20,1.4678175170789997e+20,11.4982,3254.0,0.588476,4.66098,M0-M4,0.5949789999999999,nan,0.5949789999999999,-0.7689421034546315,24.993686545346886,0,0,0,0
220557560,2,21,24,0.339098205977507,0.07255996856207235,0.06146110118768509,0.008952902319965874,nan,nan,nan,nan,11.907,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
220557792,2,2,2,0.01692879301948215,0.01593083765686781,0.009541009742858118,0.007758499581588883,1.3051059887656366e+34,1.1740902414676308e+34,6.264432853433869e+20,5.130469760454731e+20,10.5156,4583.0,0.92372,4.36432,FGK,3.9876405000000004,nan,3.9876405000000004,nan,nan,0,0,0,0
220558700,1,2,3,0.11201742768569699,0.08569100495278455,0.008205439979356351,0.004214752790562933,2.0851419299836587e+33,1.0962348002705721e+33,1.8197158688117096e+20,1.0824121882223216e+20,13.3392,3190.0,0.392194,4.83386,M4-M10,0.968322,nan,0.968322,-0.6106823049391131,19.061856620220944,0,0,0,0
220570408,1,17,21,0.04150922979612985,0.011112003801929633,0.045353271231672654,0.011264711366192469,4.218693069700935e+34,1.3496831736557864e+34,1.300855375542656e+21,4.634738189914843e+20,9.4974,4980.0,1.02006,4.33463,FGK,0.693668,nan,0.693668,-1.1098959754188675,37.25867291084554,0,0,1,0
224225152,1,20,26,0.1312996433261571,0.02605893221776774,0.04377212398983381,0.01034961057474289,2.2516014449978953e+33,6.1058462613128375e+32,1.1094278713254905e+20,5.94494979050752e+19,10.4635,3350.0,0.4216,4.80698,M0-M4,3.500855,nan,3.500855,-0.8939955762650312,28.75680211210581,0,0,0,0
224244458,1,2,2,0.004576866114135103,0.0026361720662240783,0.012095204549100704,0.00889319114020843,7.285820989408291e+35,3.9701416445377084e+35,4.464675715290541e+21,2.79303226990885e+21,4.4997,12106.0,nan,nan,nan,1.919414,nan,1.919414,nan,nan,0,0,0,0
224270730,1,4,4,0.021362513632408785,0.010895538027764308,0.03368105321047286,0.011781655050706677,9.125262376510062e+32,3.990538190210566e+32,1.0417506464495087e+20,5.789626478123396e+19,9.80069,3491.0,0.457555,4.7748,M0-M4,nan,nan,nan,-0.8833597797717878,27.65186674001801,0,0,0,0
224272527,1,1,1,0.021936545171028124,0.021936545171028124,0.0027111633229715887,0.0027111633229715887,4.145370943358128e+33,4.145370943358128e+33,2.12171664295206e+20,2.12171664295206e+20,10.8013,4880.0,0.737372,4.60578,FGK,nan,nan,nan,nan,nan,0,0,0,0
224278523,1,1,1,0.006488417055278946,0.006488417055278946,0.007742499129037772,0.007742499129037772,9.190708654506571e+33,9.190708654506571e+33,3.351005210572695e+20,3.351005210572695e+20,8.7715,5433.0,0.897926,4.50931,FGK,1.784749,nan,1.784749,nan,nan,0,0,0,0
224283342,1,1,1,0.029594309473876937,0.029594309473876937,0.016732875996291557,0.016732875996291557,9.471794192357447e+32,9.471794192357447e+32,8.454497141327641e+19,8.454497141327641e+19,12.2857,3165.0,0.336175,4.88767,M4-M10,0.887345,nan,0.887345,nan,nan,0,0,0,0
228463618,1,1,1,0.18180841225677732,0.18180841225677732,0.0013243444863894538,0.0013243444863894538,1.2039971755183546e+33,1.2039971755183546e+33,1.1460792553770136e+20,1.1460792553770136e+20,13.0429,3240.0,0.548839,4.69494,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
228507309,1,12,18,0.23821722931908132,0.061050034440616185,0.03545337097275166,0.007707345060402285,4.385580670683136e+33,1.4430565336682552e+33,1.8237122426964758e+20,1.0123804966267734e+20,11.7407,3302.0,0.506089,4.73208,M0-M4,0.369727,nan,0.369727,-0.9615964971731463,31.21206834594251,0,0,0,0
228508202,1,3,3,0.13600440900300487,0.12927688375198812,0.0066799031928809136,0.00453694777743376,7.986454037034554e+32,5.756155850873281e+32,6.805705810770059e+19,6.032076379458575e+19,13.9925,3048.0,0.272958,4.95698,M4-M10,nan,nan,nan,nan,nan,0,0,0,0
228570067,1,3,3,0.051456325244877074,0.03272520668067436,0.002852625827322034,0.0027672715616139406,3.2664715764983955e+32,2.1470783605869726e+32,5.315809774135481e+19,3.881708082680054e+19,11.9297,3335.0,0.318564,4.90575,M0-M4,4.66781,nan,4.66781,nan,nan,0,0,0,0
229013887,1,1,1,0.04961131229534248,0.04961131229534248,0.008146115326997244,0.008146115326997244,1.8700346856465715e+32,1.8700346856465715e+32,4.256508576611489e+19,4.256508576611489e+19,12.5537,3026.0,0.186245,5.08998,M4-M10,nan,nan,nan,nan,nan,0,0,0,0
229034814,1,3,3,0.006120309601944228,0.004616514507777653,0.030679111799027905,0.015518331419760006,1.2069647242192736e+35,6.500590588605442e+34,2.0338770099787934e+21,1.520061258140541e+21,8.9393,6776.0,1.58073,4.20172,FGK,1.000244,nan,1.000244,nan,nan,0,0,0,0
229060052,1,1,2,0.021574442013718123,0.017149590565113074,0.013378905035163528,0.007084386277416931,2.5765133072268595e+34,1.3319072206197258e+34,6.554593357841907e+20,3.605101709508711e+20,10.0301,4950.0,0.76183,4.58816,FGK,nan,nan,nan,nan,nan,0,0,0,0
229066844,1,3,5,0.1550004700075689,0.07494101690303104,0.017616176240410165,0.011649974526498167,1.53240481465396e+36,5.488535556174226e+35,5.518209590678618e+21,3.5673728664247866e+21,7.8256,5593.0,1.68358,3.98124,FGK,1.636814,nan,1.636814,-0.7670848430765528,26.287213832087836,0,1,1,0
229070841,1,1,1,0.014108699462453165,0.014108699462453165,0.002810298667064824,0.002810298667064824,6.941017832634213e+33,6.941017832634213e+33,2.3530621472939098e+20,2.3530621472939098e+20,9.3522,5293.0,1.01604,4.38329,FGK,nan,nan,nan,nan,nan,0,0,0,0
229071346,1,4,6,0.04682018458760672,0.02849354463260782,0.02282289396960572,0.011691973066811233,3.4869644456543076e+34,2.264157635141302e+34,9.501695174369618e+20,7.032099018651322e+20,10.97,4910.0,0.757331,4.58259,FGK,3.873286,nan,3.873286,-1.3321672384059071,44.75942565018684,0,0,1,0
229092618,1,4,5,0.014224804388083332,0.009386037596391165,0.01443262442915332,0.007236569272532993,1.797254423796052e+34,8.14111954991774e+33,6.204046469541217e+20,3.38640394228747e+20,10.0103,5160.0,0.903315,nan,FGK,3.371193,3.41018,3.371193,-1.0889164214093097,35.83436418662948,0,0,0,0
229096614,1,1,1,0.09209518441319359,0.09209518441319359,0.0049040639218134825,0.0049040639218134825,nan,nan,nan,nan,11.629,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
229098638,1,1,1,0.0022736217503738177,0.0022736217503738177,0.009119326453343462,0.009119326453343462,2.0232237380346955e+33,2.0232237380346955e+33,1.3599614234090566e+20,1.3599614234090566e+20,7.8834,4987.2,0.795899,4.55543,FGK,3.832515,8.61846,3.832515,nan,nan,0,0,0,0
229105380,1,2,4,0.26192352120235923,0.230829978914476,0.015400955626869946,0.0063912843746122515,2.77012923265948e+33,1.117526002035072e+33,2.0173876231193428e+20,8.11351147980756e+19,14.2538,3118.0,0.236405,5.00525,M4-M10,2.889594,nan,2.889594,nan,nan,0,0,0,0
229137237,1,5,7,0.20373136741673908,0.09630388551802894,0.02274324681305528,0.008669976575094097,nan,nan,nan,nan,13.06,nan,nan,nan,nan,0.229492,nan,0.229492,nan,nan,0,0,0,0
229141941,1,19,24,0.22301923367957838,0.07274181725828045,0.01572277126393607,0.004594068242080483,2.0795508525746102e+33,7.102058435138412e+32,1.1425247165281406e+20,7.012196035688331e+19,12.2161,3278.0,0.372439,4.85235,M0-M4,1.64004,nan,1.64004,-1.1469987522561291,37.16631776847724,0,0,0,0
229142295,1,4,4,0.06883972559605737,0.031915019474610784,0.009023921875573201,0.004039858626747491,7.339323828465474e+32,2.16757432520707e+32,9.66421619047833e+19,3.5549194645689807e+19,11.1831,3131.0,0.266614,4.96479,M4-M10,0.447387,nan,0.447387,-0.4927102506824088,14.797990257825408,0,0,0,0
229144144,1,1,1,0.01539543090972416,0.01539543090972416,0.0035376268396433725,0.0035376268396433725,4.2808483195135115e+33,4.2808483195135115e+33,2.2386906703647788e+20,2.2386906703647788e+20,9.782,4906.0,0.77006,4.56811,FGK,nan,26.441,26.441,nan,nan,0,0,0,0
229145550,1,2,3,0.04348986625039927,0.020298869469666095,0.026475232792025266,0.010407670093892915,nan,nan,nan,nan,9.78,nan,0.296,4.95373,nan,2.71708,nan,2.71708,nan,nan,0,0,0,0
229147247,1,1,1,0.042078928953355944,0.042078928953355944,0.0027964056640328193,0.0027964056640328193,1.3381420000915324e+32,1.3381420000915324e+32,3.1177489642780344e+19,3.1177489642780344e+19,12.8488,2950.0,0.310228,4.91458,M4-M10,0.29306,nan,0.29306,nan,nan,0,0,0,0
229147922,1,18,25,2.3724085512241313,0.19837104542052633,0.05293758492223127,0.009665272347617099,4.0930450545620054e+33,1.1799062838387351e+33,2.3846461688164195e+20,9.472021546915332e+19,12.2264,3225.0,0.347371,4.87653,M0-M4,1.022722,nan,1.022722,-0.8073934421711729,26.140451996372548,0,0,0,0
229147927,1,20,24,0.307954785676445,0.04305409842000051,0.055957702880803824,0.009596752125031633,2.367808725249103e+34,2.993357446468369e+33,3.5418035831144776e+20,1.2082879277891453e+20,10.6086,3623.0,0.540657,4.70202,M0-M4,4.551111,nan,4.551111,-0.7420373304526392,24.142148952059287,0,0,0,0
229151691,1,6,8,0.03003262653243827,0.01767588435136996,0.04219834453642717,0.013350086336633708,5.800713995761074e+34,1.7789124252797774e+34,9.060710872551339e+20,4.889069399825715e+20,9.9894,4751.0,0.897849,4.41247,FGK,2.395322,nan,2.395322,-0.7091788886150977,23.31329134386712,0,0,1,0
229157853,1,1,1,0.00405172364511943,0.00405172364511943,0.005469615688021749,0.005469615688021749,2.8008553327930243e+33,2.8008553327930243e+33,1.9176163316431644e+20,1.9176163316431644e+20,8.70906,4703.0,1.08866,nan,FGK,nan,1.05526,1.05526,nan,nan,0,0,0,0
229807000,1,27,35,0.7607392423743331,0.06698664845396057,0.03494149981213851,0.00618462924617055,1.0499254929296697e+34,2.3383021099417003e+33,5.3800178864618275e+20,1.3736271328771703e+20,10.7988,3453.0,0.599096,4.65197,M0-M4,0.374433,nan,0.374433,-0.8460688864685548,27.734903723090834,0,0,0,0
229807051,1,5,10,0.7076008742874846,0.18222434672107418,0.04010403824697908,0.013485184847925675,4.693537821033101e+33,2.3898104735840986e+33,2.866961043603905e+20,1.272287835334049e+20,12.5024,3164.0,0.362244,4.86207,M4-M10,1.022722,nan,1.022722,-0.7350541554013124,23.663281359524966,0,0,0,0
230982053,1,8,12,5.43240870099687,0.6607283138719402,0.07796440205114193,0.010115543506944434,3.595803322560923e+34,4.5531122195398553e+33,1.0337544257918355e+21,1.7349002444003865e+20,12.1364,3174.0,0.404185,4.82282,M4-M10,0.711111,nan,0.711111,-0.48503767514702795,15.346557749487415,1,0,0,0
231017428,1,30,47,0.15518286845899354,0.019874451810389836,0.05162134037285631,0.009267026954212089,2.915768337810543e+33,5.917209476492008e+32,1.335725344913012e+20,5.822155135525837e+19,9.60304,3530.0,0.48837,4.7476,M0-M4,3.034074,nan,3.034074,-1.0741430071137306,34.90666654165255,0,0,0,0
231020638,1,15,22,0.31858830693570606,0.05753476739306051,0.028973367893894958,0.007026136540835736,4.810863828479483e+33,1.4999329377825177e+33,2.810525474307544e+20,1.0873534599629668e+20,11.154,3356.0,0.548193,4.6955,M0-M4,1.64004,nan,1.64004,-0.852087046534353,27.690277253311613,0,0,0,0
231020924,1,1,1,3.634164310160915,3.634164310160915,0.0022650824080274385,0.0022650824080274385,3.455579362164287e+33,3.455579362164287e+33,1.8953617897553763e+20,1.8953617897553763e+20,14.2218,2880.0,0.207723,5.0503,M4-M10,0.705599,nan,0.705599,nan,nan,0,0,0,0
231058925,1,7,9,0.7742539923816179,0.2126679413833606,0.008459570954069018,0.0032459249536784356,1.7576382107622533e+33,7.017569704048004e+32,1.074571442911672e+20,6.789038858646877e+19,13.1708,3064.0,0.324724,4.89934,M4-M10,0.3697,nan,0.3697,-0.9600895177160772,30.62780679714123,0,0,0,0
231061242,1,3,3,0.0010240460302609836,0.0009309835310308531,0.03972248856056125,0.019112095127699607,2.830730007481562e+34,1.465527908834273e+34,7.415948427417577e+20,5.0132607646926825e+20,6.0748,6702.06,1.57439,4.19613,FGK,0.872592,nan,0.872592,nan,nan,0,0,0,0
231090784,2,6,8,0.08347990542107092,0.03945133268373829,0.014110727785258782,0.008551973518900663,5.720003869255737e+34,2.430998348773335e+34,1.2574139026358885e+21,5.497061326773697e+20,12.0416,4256.0,0.912613,4.34357,FGK,3.0597865,nan,3.0597865,-0.5424161486250046,17.389016249659694,0,0,0,0
231122278,1,1,1,0.0035748700374845146,0.0035748700374845146,0.007478814248241908,0.007478814248241908,2.4109371711059484e+35,2.4109371711059484e+35,3.6600298162189175e+21,3.6600298162189175e+21,8.0846,10307.0,2.77536,3.97468,nan,3.1767335,nan,3.1767335,nan,nan,0,0,0,0
231267979,1,19,25,0.19126903948657167,0.04610270739053649,0.015409094482891295,0.005288599002967675,6.391221649266429e+33,1.478881646650817e+33,3.5702389441624415e+20,1.0272367334962197e+20,10.676,3418.0,0.607573,4.64482,M0-M4,2.022716,nan,2.022716,-0.9306058894852245,30.283735645103526,0,0,0,0
231277216,1,1,1,0.009073887660435369,0.009073887660435369,0.008326374011350435,0.008326374011350435,1.5325620129237837e+34,1.5325620129237837e+34,8.604888633659608e+20,8.604888633659608e+20,10.2283,5526.0,0.964189,4.45652,FGK,nan,nan,nan,nan,nan,0,0,0,0
231631019,1,3,3,0.013165217887179139,0.007727037979753198,0.012956836562545707,0.0064477225316097045,1.6252205010867994e+34,1.0478627267972193e+34,9.487280500710134e+20,5.7242448408265825e+20,7.0801,5570.0,0.968063,4.45749,FGK,nan,nan,nan,nan,nan,0,0,0,231631020
231631020,1,2,3,0.014148232104340934,0.010720688133815034,0.01293372007495173,0.005810340677581673,1.658363712571344e+34,9.177228882823755e+33,4.718325875762599e+20,3.366689628761887e+20,7.24,5570.0,0.898917,4.52185,FGK,nan,nan,nan,nan,nan,0,0,0,231631019
231632372,1,3,3,0.39670715628679143,0.20350590834340201,0.0018704801853947233,0.001538211286721102,9.208376146065736e+32,5.780097603051466e+32,8.878740199536561e+19,6.385558682467227e+19,12.6679,3162.0,0.364566,4.85984,M4-M10,0.560352,nan,0.560352,nan,nan,0,0,0,0
231669332,1,1,1,0.029175233654992746,0.029175233654992746,0.002193576937991798,0.002193576937991798,7.02349266375362e+33,7.02349266375362e+33,2.803256349755457e+20,2.803256349755457e+20,11.0996,5126.0,0.781919,4.58624,FGK,nan,nan,nan,nan,nan,0,0,0,0
231708319,1,14,19,0.32038421554453184,0.08793070303614582,0.01687156429825947,0.0062911093769952514,6.445444064121887e+33,1.162473976338799e+33,1.9851830537132858e+20,8.651432791573658e+19,11.9631,3350.0,0.346346,4.87754,M0-M4,1.290809,nan,1.290809,-1.010459463539523,32.74730054529119,0,0,0,0
231712555,1,4,5,0.012838122274471817,0.007468341466997383,0.04620959285755897,0.02901280022262684,1.1041227167193875e+36,8.359687904124789e+35,8.939873076808245e+21,6.72348249506263e+21,8.7462,5274.8,5.26038,nan,FGK,nan,34.5901,34.5901,-2.3139209278573087,82.07348972376934,0,1,1,0
231810457,1,1,1,0.08248105832150576,0.08248105832150576,0.005064815501605568,0.005064815501605568,2.4952873930962868e+33,2.4952873930962868e+33,2.8022140120211836e+20,2.8022140120211836e+20,13.7416,3246.0,0.552799,4.69153,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
231828370,1,1,3,0.011630304789088117,0.0065378539490011205,0.04604874112791827,0.02691274918314077,8.925941199013053e+34,4.223714127739941e+34,1.9387812121260442e+21,8.110204491614855e+20,9.0937,5759.0,1.12548,nan,FGK,1.371496,1.38712,1.371496,nan,nan,0,0,0,0
231828950,2,2,3,0.1068213944848302,0.08245707109604529,0.008389973868742953,0.006354064436408122,5.855725829305919e+32,4.853910357427587e+32,5.913643155347808e+19,4.7774190568526815e+19,13.2583,3047.0,0.278478,4.95034,M4-M10,0.6105035,nan,0.6105035,nan,nan,0,0,0,0
231830359,2,3,3,0.04842130277617786,0.024073494553497877,0.0057778240320446005,0.0040815147595264075,nan,nan,nan,nan,10.821,nan,0.435,4.82326,nan,nan,nan,nan,nan,nan,0,0,0,0
231831315,2,3,4,0.13042294568087354,0.06811228739749298,0.01649367573107333,0.008951615630760242,3.1368734027197965e+33,2.1753734180424876e+33,2.229956645234167e+20,1.6002278866069416e+20,12.5666,3533.0,0.438381,4.79189,M0-M4,nan,nan,nan,-2.2018340739496236,72.05035943210046,0,0,0,0
